service_group,facility_name,canonical_name,category,district,region,address,phone,age_note,age_bucket,capacity_note,label,reservation_required,reservation_mode,reservation_host,reservation_url,guide_url,notice_url,experience_url,directions_url,source_bucket,priority_score,priority_reasons,official_domain,price_note,status_note,evidence_note
서울 어린이 체험시설,보라매안전체험관,보라매안전체험관,안전체험관,동작구,동작구,,,어린이 포함 가족 단위 가능,,,예약가능,Y,external,fire.seoul.go.kr,https://fire.seoul.go.kr/boramea/main/main.do,https://fire.seoul.go.kr/boramea/main/main.do,,,,PDF 후보군(공식 웹 검증),,,fire.seoul.go.kr,무료,아동 적합 프로그램별 필터링 필요,공식 도메인 및 검색 결과 기준 온라인 사전예약 확인
서울 어린이 체험시설,서울식물원,서울식물원,식물원/체험시설,강서구,강서구,,,가족 단위 전 연령,,,단순안내,N/부분,external,botanicpark.seoul.go.kr,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S260211174747511695,https://botanicpark.seoul.go.kr/,,,,PDF 후보군(공식 웹 검증),,,botanicpark.seoul.go.kr,일반 입장 유료/현장 가능,교육/해설 프로그램 단위로 신청형 분리 필요,일반 입장은 현장/온라인 가능하나 상시 사전예약 시설로 보긴 어려움
서울 어린이 체험시설,국립고궁박물관,국립고궁박물관,역사문화,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:전통문화
서울 어린이 체험시설,국립대한민국임시정부기념관,국립대한민국임시정부기념관,역사문화,서대문구,서대문구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:독립운동
서울 어린이 체험시설,서대문형무소역사관,서대문형무소역사관,역사문화,서대문구,서대문구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:독립운동
서울 어린이 체험시설,서울교육박물관,서울교육박물관,역사문화,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:교육역사
서울 어린이 체험시설,서울기록원,서울기록원,역사문화,은평구,은평구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:아카이브
서울 어린이 체험시설,서울백제어린이박물관,서울백제어린이박물관,역사문화,송파구,송파구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료/유료추정,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:백제문화
서울 어린이 체험시설,서울생활사박물관,서울생활사박물관,역사문화,노원구,노원구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:생활역사
서울 어린이 체험시설,서울약령시 한의약박물관,서울약령시 한의약박물관,역사문화,동대문구,동대문구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:한방문화
서울 어린이 체험시설,서울역사박물관 어린이박물관,서울역사박물관 어린이박물관,역사문화,종로구,종로구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:도시역사
서울 어린이 체험시설,용산역사박물관,용산역사박물관,역사문화,용산구,용산구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:지역역사
서울 어린이 체험시설,은평역사한옥박물관,은평역사한옥박물관,역사문화,은평구,은평구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료추정,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:전통건축
서울 어린이 체험시설,전쟁기념관 어린이박물관,전쟁기념관 어린이박물관,역사문화,용산구,용산구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:전쟁평화
서울 어린이 체험시설,청계천박물관,청계천박물관,역사문화,성동구,성동구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:도시재생
서울 어린이 체험시설,한양도성박물관,한양도성박물관,역사문화,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:문화유산
서울 어린이 체험시설,허준박물관,허준박물관,역사문화,강서구,강서구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page17 OCR / 키워드:한방문화
서울 어린이 체험시설,G밸리산업박물관,G밸리산업박물관,과학탐구,구로구,구로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:산업기술
서울 어린이 체험시설,국립기상박물관,국립기상박물관,과학탐구,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:기상과학
서울 어린이 체험시설,국립항공박물관,국립항공박물관,과학탐구,강서구,강서구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:항공기술
서울 어린이 체험시설,기생충박물관,기생충박물관,과학탐구,강서구,강서구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:생명과학
서울 어린이 체험시설,노원수학문화관,노원수학문화관,과학탐구,노원구,노원구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:놀이수학
서울 어린이 체험시설,서대문자연사박물관,서대문자연사박물관,과학탐구,서대문구,서대문구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:생태계
서울 어린이 체험시설,서울로봇인공지능과학관,서울로봇인공지능과학관,과학탐구,도봉구,도봉구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:미래기술
서울 어린이 체험시설,서울시립과학관,서울시립과학관,과학탐구,노원구,노원구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:과학기술
서울 어린이 체험시설,서울에너지드림센터,서울에너지드림센터,과학탐구,마포구,마포구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:탄소중립
서울 어린이 체험시설,서울퓨처랩,서울퓨처랩,과학탐구,강서구,강서구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:미래기술
서울 어린이 체험시설,서울하수도과학관,서울하수도과학관,과학탐구,성동구,성동구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page18 OCR / 키워드:물재생
서울 어린이 체험시설,국립경찰박물관,국립경찰박물관,사회직업,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:사회질서
서울 어린이 체험시설,국회박물관,국회박물관,사회직업,영등포구,영등포구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:민주주의
서울 어린이 체험시설,금융감독원 e-금융교육센터,금융감독원 e-금융교육센터,사회직업,온라인,온라인,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:금융경제
서울 어린이 체험시설,대법원 법원전시관,대법원 법원전시관,사회직업,서초구,서초구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:법재판
서울 어린이 체험시설,외교부 외교사료관,외교부 외교사료관,사회직업,서초구,서초구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:국제관계
서울 어린이 체험시설,유니세프 어린이지구촌체험관,유니세프 어린이지구촌체험관,사회직업,마포구,마포구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:아동인권
서울 어린이 체험시설,청소년경찰학교(서울),청소년경찰학교(서울),사회직업,11개구,11개구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:사회질서
서울 어린이 체험시설,한국은행 화폐박물관,한국은행 화폐박물관,사회직업,중구,중구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:금융경제
서울 어린이 체험시설,헌법재판소 전시관,헌법재판소 전시관,사회직업,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:법재판
서울 어린이 체험시설,KBS 견학홀,KBS 견학홀,사회직업,영등포구,영등포구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:방송언론
서울 어린이 체험시설,국립국악원,국립국악원,예술표현,서초구,서초구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:전통음악
서울 어린이 체험시설,국립극장공연예술박물관(서울),국립극장공연예술박물관(서울),예술표현,중구,중구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:무대예술
서울 어린이 체험시설,국립현대미술관 서울,국립현대미술관 서울,예술표현,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:시각예술
서울 어린이 체험시설,답십리영화미디어아트센터,답십리영화미디어아트센터,예술표현,동대문구,동대문구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:영상문화
서울 어린이 체험시설,서울공예박물관,서울공예박물관,예술표현,종로구,종로구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:창작공예
서울 어린이 체험시설,서울시립미술관,서울시립미술관,예술표현,자치구별 확인,자치구별 확인,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:시각예술
서울 어린이 체험시설,서울아트책보고,서울아트책보고,예술표현,구로구,구로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:예술도서
서울 어린이 체험시설,서울우리소리박물관,서울우리소리박물관,예술표현,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page19 OCR / 키워드:전통음악
서울 어린이 체험시설,농업박물관,농업박물관,자연환경,중구,중구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:농경문화
서울 어린이 체험시설,서울물재생체험관,서울물재생체험관,자연환경,강서구,강서구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:친환경
서울 어린이 체험시설,서울새활용플라자,서울새활용플라자,자연환경,성동구,성동구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:업사이클링
서울 어린이 체험시설,아리수나라,아리수나라,자연환경,광진구,광진구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:친환경
서울 어린이 체험시설,청계천 생태학교,청계천 생태학교,자연환경,성동구,성동구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:생태계
서울 어린이 체험시설,키즈마린파크,키즈마린파크,자연환경,송파구,송파구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:해양생태계
서울 어린이 체험시설,YDP곤충체험학습관,YDP곤충체험학습관,자연환경,영등포구,영등포구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:생태계
서울 어린이 체험시설,구로재난안전체험장,구로재난안전체험장,생활안전,구로구,구로구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:재난대비
서울 어린이 체험시설,롯데스위트파크,롯데스위트파크,생활안전,강서구,강서구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:식품건강
서울 어린이 체험시설,마곡안전체험관,마곡안전체험관,생활안전,강서구,강서구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:통합안전
서울 어린이 체험시설,목동재난체험관,목동재난체험관,생활안전,양천구,양천구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:재난대비
서울 어린이 체험시설,키즈오토파크(서울),키즈오토파크(서울),생활안전,광진구,광진구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page20 OCR / 키워드:교통안전
서울 어린이 체험시설,서울아이발달지원센터,서울아이발달지원센터,놀이발달,동작구,동작구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:성장지원
서울 어린이 체험시설,서울형 키즈카페,서울형 키즈카페,놀이발달,25개구,25개구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:창의놀이
서울 어린이 체험시설,어깨동무스토리움,어깨동무스토리움,놀이발달,마포구,마포구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:창의놀이
서울 어린이 체험시설,어린이대공원 팔각당 키즈카페,어린이대공원 팔각당 키즈카페,놀이발달,광진구,광진구,,,유아초등,,,예약가능,Y,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:창의놀이
서울 어린이 체험시설,더불어숲 체험학습장,더불어숲 체험학습장,신체활동,노원구,노원구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:실외모험
서울 어린이 체험시설,서대문키즈헬스케어센터 아이랑,서대문키즈헬스케어센터 아이랑,신체활동,서대문구,서대문구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:건강체력
서울 어린이 체험시설,서울특별시 산악문화체험센터,서울특별시 산악문화체험센터,신체활동,마포구,마포구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:레저-산악
서울 어린이 체험시설,스마트 스포츠체험관,스마트 스포츠체험관,신체활동,송파구,송파구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:실내스포츠
서울 어린이 체험시설,우이동 산악문화HUB,우이동 산악문화HUB,신체활동,강북구,강북구,,,유아초등,,,신청가능,부분,external,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:레저•산악
서울 어린이 체험시설,국립어린이청소년도서관,국립어린이청소년도서관,독서문학,강남구,강남구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,무료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:독서문화
서울 어린이 체험시설,송파책박물관,송파책박물관,독서문학,송파구,송파구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,일부유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:독서문화
서울 어린이 체험시설,신문박물관 PRESSEUM,신문박물관 PRESSEUM,독서문학,종로구,종로구,,,유아초등,,,단순안내,N/확인필요,,,,,,,,서울미래아이365 PDF 전수 후보군(OCR),,,,유료,2025-08 기준 공식홈페이지 기반 안내서 OCR 전수후보,page21 OCR / 키워드:신문언론
